Date,close,position,asset_ret,strat_ret,equity,benchmark,rsi
2010-08-27,7.232996463775635,0,0.005577091550203805,0.0,1.0,1.1290124331577491,37.24437036795041
2010-08-30,7.259341239929199,0,0.0036423045808890997,0.0,1.0,1.1331246403149204,38.71512950976845
2010-08-31,7.277302265167236,0,0.0024741949227078397,0.0,1.0,1.1359282115467828,39.75183167808232
2010-09-01,7.4937357902526855,0,0.029740900844727358,0.0,1.0,1.1697117398531243,50.59691507957592
2010-09-02,7.548819065093994,0,0.007350576052195024,0.0,1.0,1.17830979495606,52.919695793039686
2010-09-03,7.746393203735352,0,0.026172853917634242,0.0,1.0,1.2091495250891624,60.155933533127005
2010-09-07,7.717653751373291,0,-0.0037100430621314073,-0.0,1.0,1.2046635282825258,58.741598174393474
2010-09-08,7.8706207275390625,0,0.019820398931288175,0.0,1.0,1.2285404399910587,63.64146404893665
2010-09-09,7.875113010406494,0,0.0005707660199802955,0.0,1.0,1.2292416491283773,63.777515794787575
2010-09-10,7.885289669036865,0,0.0012922555672436609,0.0,1.0,1.2308301434929512,64.10519742540754
2010-09-13,7.993956565856934,0,0.01378096447702748,0.0,1.0,1.2477921699776822,67.48741898584963
2010-09-14,8.024491310119629,0,0.003819728567592273,0.0,1.0,1.252558397375764,68.38876925908745
2010-09-15,8.089149475097656,0,0.008057602965621857,0.0,1.0,1.2626510156330735,70.26840676075261
2010-09-16,8.279236793518066,0,0.02349904881911158,0.0,1.0,1.292322113490936,74.97878282375267
2010-09-17,8.243319511413574,0,-0.004338235878530772,-0.0,1.0,1.286715715331571,72.63708521582066
2010-09-20,8.478608131408691,0,0.028542945553589272,0.0,1.0,1.3234423719372277,77.57745512949987
2010-09-21,8.494775772094727,0,0.0019068743873351668,0.0,1.0,1.3259660102993889,77.87308504989466
2010-09-22,8.613921165466309,0,0.014025725524501098,0.0,1.0,1.344563645614666,79.96903386023592
2010-09-23,8.648942947387695,0,0.004065718880942537,0.0,1.0,1.3500302634152703,80.55217868783306
2010-09-24,8.750724792480469,0,0.011768125389648443,0.0,1.0,1.3659175888349613,82.17619955647965
2010-09-27,8.715998649597168,0,-0.003968373329845898,-0.0,1.0,1.3604971179046612,79.72988281395938
2010-09-28,8.587276458740234,0,-0.014768495961490657,-0.0,1.0,1.3404046217132666,71.26145344563594
2010-09-29,8.602542877197266,0,0.0017777951519766244,0.0,1.0,1.3427875865514354,71.64610098184471
2010-09-30,8.49417781829834,0,-0.012596863560676796,-0.0,1.0,1.3258726745326765,64.99609255240668
2010-10-01,8.457358360290527,0,-0.004334670028745435,-0.0,1.0,1.3201254539884473,62.86115681449984
2010-10-04,8.341207504272461,0,-0.01373370396167961,-0.0,1.0,1.301995241811092,56.550641807089754
2010-10-05,8.649544715881348,0,0.03696553663854463,0.0,1.0,1.3501241946254707,66.23961986092735
2010-10-06,8.657024383544922,0,0.0008647469790914464,0.0,1.0,1.3512917104441713,66.4351529777908
2010-10-07,8.657923698425293,0,0.00010388267845007348,0.0,1.0,1.3514320862464195,66.4603057730117
2010-10-08,8.803107261657715,0,0.016768866103408664,0.0,1.0,1.374094069948536,70.32631920408345
2010-10-11,8.841726303100586,0,0.004386978403759567,0.0,1.0,1.3801221909581343,71.27481585833573
2010-10-12,8.936922073364258,0,0.010766649746926538,0.0,1.0,1.3949814831961413,73.52157909875467
2010-10-13,8.984819412231445,0,0.0053594893716195635,0.0,1.0,1.402457871628937,74.59813957114838
2010-10-14,9.049777030944824,0,0.007229707769635274,0.0,1.0,1.412597232200039,76.02198538606956
2010-10-15,9.421875953674316,0,0.041116916080599086,0.0,1.0,1.4706788740520946,82.18292388288148
2010-10-18,9.519466400146484,0,0.010357857283624039,0.0,1.0,1.485911955939567,83.38845197342215
2010-10-19,9.264717102050781,0,-0.026760880010226473,-0.0,1.0,1.4461476443809074,70.0620189285599
2010-10-20,9.295845985412598,0,0.003359938897100845,0.0,1.0,1.4510066121022136,70.67865249872767
2010-10-21,9.265612602233887,0,-0.0032523541403498557,-0.0,1.0,1.446287424739668,69.1881111809268
2010-10-22,9.204244613647461,0,-0.006623198186769708,-0.0,1.0,1.4367083764905844,66.13913458899347
2010-10-25,9.245255470275879,0,0.004455646101322541,0.0,1.0,1.4431098405670322,67.18001916675816
2010-10-26,9.221606254577637,0,-0.0025579840139924315,-0.0,1.0,1.4394183886644265,65.92157292946617
2010-10-27,9.215021133422852,0,-0.0007140969775755179,-0.0,1.0,1.4383905043436147,65.55334130259513
2010-10-28,9.137489318847656,0,-0.008413633940999588,-0.0,1.0,1.4262884131758577,61.2175317053768
2010-10-29,9.009963989257812,0,-0.01395627673422295,-0.0,1.0,1.4063827373787599,54.797498259922385
2010-11-01,9.105759620666504,0,0.010632188044580992,0.0,1.0,1.4213356631052234,58.33252416694933
2010-11-02,9.260823249816895,0,0.017029181046955832,0.0,1.0,1.4455398454407373,63.33141045440634
2010-11-03,9.363800048828125,0,0.01111961606796319,0.0,1.0,1.461613693532981,66.22898308604763
2010-11-04,9.527543067932129,0,0.017486812859112355,0.0,1.0,1.4871726586641083,70.2540741145854
2010-11-05,9.493420600891113,0,-0.0035814550296671133,-0.0,1.0,1.4818464166657523,68.42386184308222
2010-11-08,9.53802490234375,0,0.004698443619831849,0.0,1.0,1.4888087885077061,69.54090002332842
2010-11-09,9.461993217468262,0,-0.007971428639990785,-0.0,1.0,1.4769408554915258,65.30030527442676
2010-11-10,9.520364761352539,0,0.006169053659488499,0.0,1.0,1.4860521828809439,66.9657935933318
2010-11-11,9.47905445098877,0,-0.004339152059747442,-0.0,1.0,1.4796039764907039,64.6025548839695
2010-11-12,9.221010208129883,0,-0.02722257206065204,-0.0,1.0,1.4393253506194583,52.20843606549361
2010-11-15,9.191373825073242,0,-0.003214006099951039,-0.0,1.0,1.4346993501627532,50.99829138428628
2010-11-16,9.028223991394043,0,-0.017750320766427907,-0.0,1.0,1.4092329764939786,44.83690607608245
2010-11-17,8.995595932006836,0,-0.003614006411261972,-0.0,1.0,1.4041399994819677,43.699824232596114
2010-11-18,9.23298168182373,0,0.026389107693495006,0.0,1.0,1.4411940011450413,53.032418220399144
2010-11-19,9.18209457397461,0,-0.00551144902077505,-0.0,1.0,1.4332509338786836,51.07779709912
2010-11-22,9.38056468963623,0,0.021614906496842057,0.0,1.0,1.464230518800983,57.6360693633939
2010-11-23,9.241963386535645,0,-0.014775368827605329,-0.0,1.0,1.4425959728370625,52.35746709263741
2010-11-24,9.423670768737793,0,0.019661123356847776,0.0,1.0,1.470959030213104,57.81251047622692
2010-11-26,9.429658889770508,0,0.0006354340234995259,0.0,1.0,1.4718937276280752,57.98324782243538
2010-11-29,9.485635757446289,0,0.005936255842351468,0.0,1.0,1.4806312653680278,59.62809951103201
2010-11-30,9.314408302307129,0,-0.018051236576815177,-0.0,1.0,1.4539040401138403,52.81685743165649
2010-12-01,9.471569061279297,0,0.01687286555102374,0.0,1.0,1.4784355675067713,57.60379467461411
2010-12-02,9.523956298828125,0,0.005530998846114299,0.0,1.0,1.4866127929247055,59.09359560848684
2010-12-03,9.502702713012695,0,-0.002231592118712822,-0.0,1.0,1.483295279532437,58.20005144563086
2010-12-06,9.583827018737793,0,0.008536971867383336,0.0,1.0,1.4959581296048279,60.64610940644146
2010-12-07,9.525752067565918,0,-0.006059682740342631,-0.0,1.0,1.4868930979465862,58.0282113872394
2010-12-08,9.609572410583496,0,0.008799341240780079,0.0,1.0,1.4999767777039787,60.66727055956755
2010-12-09,9.572153091430664,0,-0.0038939629729644043,-0.0,1.0,1.494135923671293,58.88717426233799
2010-12-10,9.596100807189941,0,0.0025018107765866215,0.0,1.0,1.497873969026819,59.70211162033321
2010-12-13,9.629328727722168,0,0.003462648131763002,0.0,1.0,1.5030605795272862,60.861359700246354
2010-12-14,9.588018417358398,0,-0.004290050898858588,-0.0,1.0,1.4966123731370462,58.60419735839946
2010-12-15,9.59011173248291,0,0.00021832614763472868,0.0,1.0,1.4969391227509756,58.68780774350863
2010-12-16,9.616755485534668,0,0.0027782526205104574,0.0,1.0,1.501097997791503,59.80073679949283
2010-12-17,9.5975980758667,0,-0.0019920865926958964,-0.0,1.0,1.49810768059578,58.57878060756179
2010-12-20,9.645492553710938,0,0.004990256673143012,0.0,1.0,1.50558362244596,60.738745129050194
2010-12-21,9.705061912536621,0,0.0061758752592437904,0.0,1.0,1.5148819190905467,63.30198074071285
2010-12-22,9.733800888061523,0,0.0029612356710242427,0.0,1.0,1.5193678414667473,64.50594343222733
2010-12-23,9.687105178833008,0,-0.0047972739288090205,-0.0,1.0,1.512079017732608,61.00392398844933
2010-12-27,9.71943187713623,0,0.00333708550763534,0.0,1.0,1.517124954709083,62.52089435798196
2010-12-28,9.743083953857422,0,0.002433483460780206,0.0,1.0,1.5208168531943045,63.635512912766806
2010-12-29,9.737696647644043,0,-0.0005529364458822794,-0.0,1.0,1.5199759381286613,63.17465505728924
2010-12-30,9.688899993896484,0,-0.005011108428743749,-0.0,1.0,1.512359173893617,59.00626246566672
2010-12-31,9.655972480773926,0,-0.003398477963783453,-0.0,1.0,1.507219454567814,56.3064271108978
2011-01-03,9.86581802368164,0,0.021732201839383736,0.0,1.0,1.5399746519707276,66.7483023067548
2011-01-04,9.91730785369873,0,0.005219012746180196,0.0,1.0,1.5480117993081572,68.72339266516806
2011-01-05,9.998432159423828,0,0.008180073354770556,0.0,1.0,1.5606746493805483,71.58694602461466
2011-01-06,9.99035358428955,0,-0.0008079841924679698,-0.0,1.0,1.5594136489342634,70.89088947127343
2011-01-07,10.061891555786133,0,0.007160704663054185,0.0,1.0,1.5705801495218172,73.36099353829198
2011-01-10,10.251388549804688,0,0.018833138179628284,0.0,1.0,1.6001591024999429,78.55269229977348
2011-01-11,10.227140426635742,0,-0.0023653501231700735,-0.0,1.0,1.596374165969753,76.49820622731752
2011-01-12,10.310357093811035,0,0.008136846049220381,0.0,1.0,1.6093636167952015,78.56971573568339
2011-01-13,10.348074913024902,0,0.0036582456718698975,0.0,1.0,1.6152510642808073,79.45369209731527
2011-01-14,10.431900978088379,0,0.008100643430592802,0.0,1.0,1.6283356372034317,81.29987381495307
2011-01-18,10.197498321533203,0,-0.022469793094041624,-0.0,1.0,1.591747272347816,63.986015684588736
2011-01-19,10.14332103729248,0,-0.005312801486450969,-0.0,1.0,1.5832906350732323,60.76497160861491
2011-01-20,9.958916664123535,0,-0.01817988137129567,-0.0,1.0,1.5545065991513176,51.29911096521349
2011-01-21,9.780500411987305,0,-0.017915226942200047,-0.0,1.0,1.5266572606443742,44.13534751208674
2011-01-24,10.101706504821777,0,0.03284147838088036,0.0,1.0,1.5767949420648404,56.03798128077978
2011-01-25,10.219952583312988,0,0.011705554743128843,0.0,1.0,1.595252201577869,59.462144043768255
2011-01-26,10.293296813964844,0,0.0071765724991337265,0.0,1.0,1.6067006446568952,61.46695750060511
2011-01-27,10.274140357971191,0,-0.0018610612653919834,-0.0,1.0,1.603710476322044,60.62364386497528
